image_name,pred_shape,pred_color,pred_form,pred_imprint,top1_medicine,top1_score,top2_medicine,top2_score,top3_medicine,top3_score,true_label,true_medicine
001821093.jpg,ROUND,BROWN,C42998,CAN080,Chloroquine Phosphate,1.7272727272727273,SennaGen,1.6868131868131868,SENNA,1.6666666666666665,TCL080,SennaGen
686820369.jpg,CAPSULE,PURPLE,C25158,240040,Zonisamide,1.543956043956044,Acyclovir,1.543956043956044,Acyclovir,1.5,240,Diltiazem Hydrochloride
604290096.jpg,ROUND,PINK,C42931,AR5,Citalopram,1.8333333333333335,Anzemet,1.8214285714285714,Acarbose,1.7166666666666668,PAR55,Imipramine Hydrochloride
646790941.jpg,ROUND,WHITE,C42998,W941,Digoxin,2.25,Digoxin,2.25,Digoxin,2.25,W941,Lisinopril
491580503.jpg,ROUND,ORANGE,C42998,T20,Enalapril Maleate,2.357142857142857,Enalapril Maleate,2.357142857142857,Enalapril Maleate,2.357142857142857,T20,Enalapril Maleate
677670141.jpg,ROUND,WHITE,C42998,141,Bupropion Hydrochloride,2.5,Bupropion Hydrochloride,2.5,Methadone Hydrochloride,2.0833333333333335,141,Bupropion Hydrochloride
646790924.jpg,ROUND,WHITE,C42998,W924,ENALAPRIL MALEATE,2.438888888888889,Lisinopril,2.0166666666666666,CAPTOPRIL,2.0166666666666666,W924,ENALAPRIL MALEATE
00006-0464-05_NLMIMAGE10_4039A01D.jpg,CAPSULE,WHITE,C25158,MGMG6100MG,Gabapentin,1.8668831168831168,Gabapentin,1.8668831168831168,Gabapentin,1.8668831168831168,46440MG,EMEND
43547-0226-50_NLMIMAGE10_AE40D766.jpg,CAPSULE,WHITE,C42998,S222,Methocarbamol,2.25,Fluvoxamine Maleate,2.0,Methocarbamol,2.0,S226,Methocarbamol
00456-0460-01_790EBC85.jpg,ROUND,WHITE,C42998,TJ,Magnesium Oxide,1.9166666666666665,Enteric Coated Aspirin,1.6666666666666665,Armour Thyroid,1.6666666666666665,ATJ,Armour Thyroid
005740791.jpg,ROUND,WHITE,C42998,FFF00,methazolamide,1.7954545454545454,Methazolamide,1.7954545454545454,methazolamide,1.7954545454545454,EFF20,methazolamide
510790941.jpg,ROUND,WHITE,C42998,MA7,Alendronate Sodium,2.357142857142857,Alendronate Sodium,2.357142857142857,Myambutol,1.9666666666666668,MA7,Alendronate Sodium
002450070.jpg,ROUND,YELLOW,C42998,UCL000,Potassium Citrate,1.9368131868131868,SENNA,1.5833333333333335,SENEXON,1.5833333333333335,USL070,Potassium Citrate
317220274.jpg,CAPSULE,BLUE,C25158,IG2700MG,Ramipril,2.227777777777778,Ramipril,2.123205741626794,Ramipril,2.123205741626794,IG27410MG,Ramipril
002282073.jpg,CAPSULE,RED,C25158,R070,"Butalbital, Acetaminophen and Caffeine",1.8214285714285714,Temazepam,1.7666666666666666,Temazepam,1.7666666666666666,R073,Oxazepam
502680531.jpg,CAPSULE,WHITE,C42998,IP178,Metformin Hydrochloride,2.2424242424242427,Metformin Hydrochloride,2.2424242424242427,Metformin Hydrochloride,2.2424242424242427,IP178,Metformin Hydrochloride
002282996.jpg,CAPSULE,WHITE,C25158,TSL004,Tamsulosin hydrochloride,1.9835164835164836,Tamsulosin hydrochloride,1.9835164835164836,Tamsulosin hydrochloride,1.9835164835164836,TSL04,Tamsulosin hydrochloride
00093-5538-01_NLMIMAGE10_7D42BE85.jpg,ROUND,WHITE,C42931,9338,Eszopiclone,2.0166666666666666,Amlodipine Besylate,1.988888888888889,Clemastine Fumarate,1.9666666666666668,93E8,Eszopiclone
65862-0927-90_NLMIMAGE10_C249E15F.jpg,ROUND,WHITE,C42931,J81,Finasteride,2.107142857142857,Dipyridamole,1.8333333333333335,DIPYRIDAMOLE,1.8333333333333335,J81,Finasteride
003100283.jpg,OVAL,YELLOW,C42931,NR000,Levofloxacin,1.5865384615384617,Ciprofloxacin,1.5454545454545454,Cimetidine,1.5158730158730158,XR300,SEROQUEL
683820132.jpg,CAPSULE,WHITE,C25158,ZA110110MG,Gabapentin,1.775974025974026,Gabapentin,1.775974025974026,Gabapentin,1.775974025974026,ZA1804MG,Tamsulosin Hydrochloride
428580702.jpg,CAPSULE,WHITE,C42998,PFIZERD0,Geodon,1.7666666666666666,ZITHROMAX,1.7277777777777779,Lyrica,1.7051282051282048,PFU600,Theophylline
ATX13200.jpg,ROUND,WHITE,C42998,APOMID25,Midodrine Hydrochloride,2.319377990430622,Midodrine Hydrochloride,2.1013071895424833,Fluvoxamine Maleate,2.0416666666666665,APOMID25,Midodrine Hydrochloride
003780434.jpg,OVAL,BROWN,C42998,M434,Metoprolol Tartrate and Hydrochlorothiazide,2.188888888888889,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,1.75,Fluvoxamine Maleate,1.75,M434,Metoprolol Tartrate and Hydrochlorothiazide
762820207.jpg,ROUND,PINK,C42931,IG200,Fosinopril sodium,1.9924242424242427,CITALOPRAM HYDROBROMIDE,1.893939393939394,Escitalopram oxalate,1.893939393939394,IG207,CITALOPRAM HYDROBROMIDE
651620033.jpg,ROUND,WHITE,C42931,IP333,Acetaminophen and Codeine,2.2424242424242427,HYDROCORTISONE,1.893939393939394,HYDROCORTISONE,1.893939393939394,IP333,Acetaminophen and Codeine
009045833.jpg,ROUND,WHITE,C42927,RX742,Flecainide Acetate,1.9000000000000001,Simvastatin,1.85,Simvastatin,1.85,RX724,Loratadine and Pseudoephedrine Sulfate
004068315.jpg,ROUND,BLUE,C42931,M15,MORPHINE SULFATE,2.107142857142857,UROCIT-K,2.0,Potassium Citrate,2.0,M15,MORPHINE SULFATE
00093729253.jpg,OVAL,BROWN,C42931,TEVA7222,Levofloxacin,2.1013071895424833,Levofloxacin,2.1013071895424833,Levofloxacin,2.1013071895424833,TEVA7292,Levofloxacin
604290525.jpg,ROUND,YELLOW,C42998,RI43,naratriptan,1.8214285714285714,Clonazepam,1.75,Clonazepam,1.75,R34,Clonazepam
633040603.jpg,OVAL,BLUE,C42931,ATO180,amlodipine besylate and atorvastatin calcium,1.947802197802198,amlodipine besylate and atorvastatin calcium,1.793956043956044,Etodolac,1.793956043956044,AAT108,amlodipine besylate and atorvastatin calcium
647640310.jpg,ROUND,WHITE,C42927,BAP100,Sumatriptan,1.8333333333333335,METOPROLOL SUCCINATE,1.7954545454545454,Trazodone Hydrochloride,1.7142857142857144,4833X301000,Actoplus Met
16729-0001-01_NLMIMAGE10_AC3B567A.jpg,OVAL,PINK,C42998,AHI1,Glimepiride,2.438888888888889,Anastrozole,1.8571428571428572,Glimepiride,1.7666666666666666,AHI1,Glimepiride
004690607.jpg,CAPSULE,WHITE,C25158,6000MGMG00MG,Gabapentin,1.5181159420289856,Gabapentin,1.5181159420289856,Gabapentin,1.5181159420289856,F60705MG,Prograf
65862-0098-01_BC16DE56.jpg,OVAL,YELLOW,C42998,C80,Meloxicam,2.107142857142857,JANUMET,1.7166666666666668,Haloperidol,1.65,C80,Meloxicam
605050180.jpg,OVAL,GREEN,C42998,APOSO35,Sertraline Hydrochloride,1.6805555555555556,Sotalol Hydrochloride,1.6805555555555556,Sotalol Hydrochloride,1.6805555555555556,APOSE25,Sertraline Hydrochloride
558060020.jpg,ROUND,WHITE,C42998,FFF20,methazolamide,2.143939393939394,Methazolamide,2.143939393939394,methazolamide,2.143939393939394,EFF20,methazolamide
664900691.jpg,SQUARE,YELLOW,C42998,ANDONE00MG,Mysoline,1.4523809523809523,Stendra,1.4333333333333333,Sulindac,1.2878787878787878,MYSOLINE250M,Mysoline
605052664.jpg,ROUND,ORANGE,C42998,AMLAMA000,LAMICTAL,1.4880952380952381,Acarbose,1.4444444444444444,Labetalol Hydrochloride,1.4362745098039218,LAM100APO,Lamotrigine
00093-7219-06_72293959.jpg,OVAL,YELLOW,C42931,937219,Topiramate,2.28021978021978,Valacyclovir,1.9835164835164836,Ofloxacin,1.947802197802198,937219,Topiramate
50111-0441-01_SPLIMAGE30_E02F706B.jpg,OVAL,WHITE,C42998,4050504500,Cabergoline,1.7055555555555555,Cabergoline,1.7055555555555555,Trazodone Hydrochloride,1.6802832244008714,PLIVA441505050,Trazodone Hydrochloride
003780372.jpg,OVAL,GREEN,C42931,M372,Cimetidine,2.188888888888889,MENEST,2.107142857142857,Famciclovir,2.0,M372,Cimetidine
009040202.jpg,ROUND,RED,C42931,GG431,Amitriptyline Hydrochloride,2.5,Amitriptyline Hydrochloride,2.5,Amitriptyline Hydrochloride,2.2424242424242427,GG431,Amitriptyline Hydrochloride
00054-4741-25_060E0310.jpg,ROUND,WHITE,C42998,54090,Flecainide Acetate,2.35,PredniSONE,2.35,Flecainide Acetate,1.9500000000000002,54092,PredniSONE
540920381.jpg,CAPSULE,WHITE,C42916,DADANENT,Methocarbamol,1.5166666666666666,Indomethacin,1.4944444444444445,Donnatal,1.4277777777777778,ADDERALLXR5MG,Adderall
006033880.jpg,OVAL,WHITE,C42998,3591V,Hydrocodone Bitartrate And Acetaminophen,2.4924242424242427,Hydrocodone Bitartrate And Acetaminophen,2.143939393939394,Hydrocodone Bitartrate And Acetaminophen,2.143939393939394,3591V,Hydrocodone Bitartrate And Acetaminophen
427990106.jpg,OVAL,PINK,C42931,100,NOXAFIL,2.25,Fluconazole,2.25,Meloxicam,2.0,106,Methenamine Mandelate
003780055.jpg,ROUND,GREEN,C42998,M55,Timolol Maleate,2.357142857142857,Albuterol,1.85,Albuterol,1.85,M55,Timolol Maleate
009046203.jpg,ROUND,WHITE,C42998,WESTWARD211,Isoniazid,2.4528985507246377,Isoniazid,2.4528985507246377,Chlorothiazide,2.4528985507246377,WESTWARD261,Isoniazid
422910161.jpg,ROUND,WHITE,C42998,A52,Acetazolamide,2.0833333333333335,Acetazolamide,2.0833333333333335,Promethazine Hydrochloride,2.0833333333333335,52A,Benazepril Hydrochloride
604290154.jpg,ROUND,BLUE,C42998,504,HydrALAZINE Hydrochloride,1.9666666666666668,Flecainide Acetate,1.85,bethanechol chloride,1.8333333333333335,R540,Carbidopa and levodopa
000030830.jpg,CAPSULE,PINK,C25158,MYLANET808,Fluvastatin Sodium,2.05,Fluvastatin Sodium,2.05,Meclofenamate Sodium,1.9500000000000002,HYDREA830HYDREA830,HYDREA
009045803.jpg,CAPSULE,WHITE,C42998,204,SudoGest,2.5,omeprazole/sodium bicarbonate,1.9666666666666668,diltiazem hydrochloride,1.8333333333333335,204,SudoGest
430630264.jpg,CAPSULE,YELLOW,C25158,TLL040,tamsulosin hydrochloride,1.6666666666666665,Terazosin,1.5454545454545454,Terazosin hydrochloride,1.5454545454545454,TSL04,Tamsulosin hydrochloride
646790928.jpg,ROUND,WHITE,C42998,W928,Lisinopril,2.438888888888889,Lisinopril,2.0166666666666666,ENALAPRIL MALEATE,2.0166666666666666,W928,Lisinopril
647640171.jpg,CAPSULE,BLUE,C25158,TP300,itraconazole,1.7954545454545454,nizatidine,1.7666666666666666,Lithium Carbonate,1.7380952380952381,TAP30,Dexilant
009045849.jpg,ROUND,WHITE,C42931,GP124,Metformin Hydrochloride,2.75,Metformin Hydrochloride,2.75,Metformin Hydrochloride,2.35,GP124,Metformin Hydrochloride
005363756.jpg,CAPSULE,ORANGE,C42954,P15,Non-Habit Forming Stool Softener,1.8333333333333335,MAJOR DOK Docusate Sodium,1.8333333333333335,Pramipexole Dihydrochloride,1.7166666666666668,P51,Non-Habit Forming Stool Softener
523430038.jpg,ROUND,YELLOW,C42998,C45,OLANZAPINE,2.357142857142857,Repaglinide,1.9,REPAGLINIDE,1.9,C45,OLANZAPINE
00093-0926-06_9826CC56.jpg,ROUND,ORANGE,C42998,TEVA296,Hydrochlorothiazide,2.0555555555555554,Hydrochlorothiazide,1.9305555555555556,Famotidine,1.9166666666666667,926TEVA,Lovastatin
007815792.jpg,OVAL,YELLOW,C42931,SZ978,Levofloxacin,1.9090909090909092,Levofloxacin,1.7272727272727273,Sovaldi,1.5865384615384617,SZ987,Levofloxacin
00093555201.jpg,CAPSULE,GREEN,C25158,TEVA5525,Dicloxacillin Sodium,2.122549019607843,Clindamycin Hydrochloride,2.1013071895424833,Olanzapine and Fluoxetine,2.1013071895424833,TEVA5552,Dexmethylphenidate Hydrochloride
DRR04670.jpg,ROUND,WHITE,C42931,M2,Furosemide,2.5,Furosemide,2.5,Metoprolol Succinate,1.9666666666666668,M2,Metoprolol Succinate
00069-4220-30_411DA09D.jpg,OVAL,BLUE,C42931,PFIZERVC000,SELZENTRY,2.3525641025641026,SELZENTRY,2.1923076923076925,BOSULIF,1.9891774891774892,VGR100PFIZER,Viagra
00185-0505-01_A623530A.jpg,ROUND,YELLOW,C42931,E5,Benazepril Hydrochloride,2.216666666666667,ZYDONE,1.7166666666666668,Flavoxate Hydrochloride,1.7166666666666668,E5,Benazepril Hydrochloride
31722-0778-01_NLMIMAGE10_474423E1.jpg,OVAL,BLUE,C42998,50M,citalopram hydrobromide,1.8333333333333335,Mirtazapine,1.8333333333333335,Methenamine Mandelate,1.75,J50,Acyclovir
49884-0019-08_NLMIMAGE10_493FA48D.jpg,CAPSULE,YELLOW,C42998,PO19,Omega-3-Acid Ethyl Esters,1.7666666666666666,Pramipexole Dihydrochloride,1.6666666666666665,Hydrocodone Bitartrate and Acetaminophen,1.6,P019,Omega-3-Acid Ethyl Esters
00093737101.jpg,CAPSULE,WHITE,C25158,TEVA7177,Celecoxib,2.122549019607843,Celecoxib,2.122549019607843,Amlodipine and Benazepril Hydrochloride,2.122549019607843,TEVA7371,Amlodipine and Benazepril Hydrochloride
005912825.jpg,CAPSULE,WHITE,C25158,772700,Celecoxib,2.232142857142857,Celecoxib,2.232142857142857,CELEBREX,2.232142857142857,7767200,Celecoxib
60258-0850-01_DC156E1B.jpg,ROUND,WHITE,C42998,CYP,CYPROHEPTADINE HYDROCHLORIDE,2.75,CYPROHEPTADINE HYDROCHLORIDE,2.75,CYPROHEPTADINE HYDROCHLORIDE,2.75,CYP,CYPROHEPTADINE HYDROCHLORIDE
50111078855.jpg,OVAL,BLUE,C42931,PLIVA878,Azithromycin,2.468954248366013,Azithromycin,2.1013071895424833,Propranolol Hydrochloride,1.6225490196078431,PLIVA788,Azithromycin
000746463.jpg,CAPSULE,WHITE,C25158,AMGRON250MG,TEMODAR,1.8985714285714286,Loxapine,1.7800925925925926,ANAFRANIL,1.7331932773109242,25MGOR,Gengraf
000060543.jpg,OVAL,ORANGE,C42931,54380,ZOCOR,2.2424242424242427,Propantheline Bromide,1.65,Ranitidine,1.6442307692307692,54380,ZOCOR
534890552.jpg,ROUND,WHITE,C42998,MP125,Diphenoxylate Hydrochloride and Atropine Sulfate,2.0166666666666666,Diphenoxylate Hydrochloride and Atropine Sulfate,2.0166666666666666,Atenolol and Chlorthalidone,1.9772727272727273,MP512,PROPAFENONE HYDROCHLORIDE
666851001.jpg,OVAL,WHITE,C42931,AMGM75125,Diltiazem Hydrochloride,1.8098290598290598,Carvedilol,1.6944444444444444,Amoxicillin and Clavulanate Potassium,1.6868421052631577,875125AMC,Amoxicillin and Clavulanate Potassium
43547-0338-10_NLMIMAGE10_EC39F65F.jpg,ROUND,BLUE,C42931,S443,Desipramine Hydrochloride,2.107142857142857,Desipramine Hydrochloride,1.8214285714285714,Benazepril Hydrochloride,1.7888888888888888,S344,Benazepril Hydrochloride
00074-2586-60_24131228.jpg,OVAL,YELLOW,C42998,ALX,Lasix,1.65,Allopurinol,1.5833333333333335,Allopurinol,1.5833333333333335,AKL,Biaxin
16729-0043-01_501E2851.jpg,CAPSULE,BROWN,C25158,RC15,Pradaxa,1.75,Gabapentin,1.75,Gabapentin,1.5714285714285714,TCR5,Tacrolimus
00093220401.jpg,ROUND,WHITE,C42998,T2022,Alprazolam,1.85,Metoclopramide,1.8452380952380953,Metoclopramide,1.8452380952380953,TV2204,Metoclopramide
000034223.jpg,OVAL,BROWN,C42930,502200422,KOMBIGLYZE,1.881578947368421,KOMBIGLYZE,1.881578947368421,KOMBIGLYZE,1.7797202797202798,510004223,KOMBIGLYZE
001151030.jpg,ROUND,WHITE,C42998,C41,Primidone,2.5,Carvedilol,2.107142857142857,Carvedilol,2.107142857142857,C41,Primidone
605050235.jpg,OVAL,WHITE,C42998,APOOTE100,Torsemide,2.1863636363636365,Trazodone Hydrochloride,2.1013071895424833,Trazodone Hydrochloride,2.1013071895424833,APOTOR100,Torsemide
604290242.jpg,ROUND,WHITE,C42998,APOTI4,tizanidine,2.357142857142857,tizanidine,2.357142857142857,tizanidine,2.0892857142857144,APOTI4,tizanidine
422910892.jpg,ROUND,ORANGE,C42998,IP303,Venlafaxine Hydrochloride,2.4924242424242427,Venlafaxine Hydrochloride,2.143939393939394,Venlafaxine Hydrochloride,2.143939393939394,IP301,Venlafaxine Hydrochloride
597623717.jpg,OVAL,WHITE,C42998,GG731,micronized glyburide,2.1500000000000004,Glipizide,2.1,Glipizide,2.1,G3717,Triazolam
604290204.jpg,OVAL,BLUE,C42998,PAR034,Meclizine Hydrochloride,2.53021978021978,Meclizine Hydrochloride,2.53021978021978,Meclizine Hydrochloride,2.53021978021978,PAR034,Meclizine Hydrochloride
000750700.jpg,ROUND,ORANGE,C42931,R7,Lozol,1.9666666666666668,Indapamide,1.7214285714285713,Quetiapine fumarate,1.7166666666666668,R7,Lozol
006035062.jpg,ROUND,WHITE,C42931,4942V,Perphenazine,2.2424242424242427,Perphenazine,1.9924242424242427,Perphenazine,1.893939393939394,4942V,Perphenazine
648960672.jpg,ROUND,PINK,C42931,LOCML5,Clopidogrel,1.6166666666666667,clopidogrel bisulfate,1.6166666666666667,Cetirizine Hydrochloride,1.378787878787879,ZOMIG5,ZOMIG
003782063.jpg,ROUND,WHITE,C42998,M36,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,2.107142857142857,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,2.107142857142857,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,2.107142857142857,M63,Atenolol and Chlorthalidone
00591-0698-01_E70773DB.jpg,OVAL,WHITE,C42931,WATSON9050,Buspirone HCl,1.9,Buspirone HCl,1.9,Fexmid,1.898268398268398,WATSON698200,Hydroxychloroquine Sulfate
000780234.jpg,CAPSULE,RED,C25158,EELENET000,Meclofenamate Sodium,1.5,Exelon,1.4945887445887447,Feldene,1.4563492063492063,40LESCOL,Lescol
510790747.jpg,OVAL,WHITE,C42998,M315,VYTORIN,2.357142857142857,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,2.25,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,2.25,M135,Diltiazem Hydrochloride
50580-0496-60_FF03FFBF.jpg,ROUND,WHITE,C42998,TELONOLIN25,TYLENOL,2.1136363636363633,Tolinase,1.86231884057971,TENORMIN,1.7753623188405796,TYLENOL325,TYLENOL
002282530.jpg,CAPSULE,ORANGE,C42954,R503,CALCITRIOL,2.107142857142857,Rocaltrol,2.107142857142857,Nifedipine,1.7888888888888888,R530,Nifedipine
49884-0574-11_NLMIMAGE10_973ECBA6.jpg,OVAL,WHITE,C42931,P574,Amlodipine and Valsartan,2.188888888888889,FORTAMET,1.8571428571428572,losartan potassium and hydrochlorothiazide,1.8571428571428572,P574,Amlodipine and Valsartan
002283658.jpg,OVAL,BROWN,C42931,658,Ropinirole,2.25,Flavoxate Hydrochloride,1.7166666666666668,Calcitriol,1.6666666666666665,658,Ropinirole
231550003.jpg,ROUND,PINK,C42931,HP3,HYDRALAZINE HYDROCHLORIDE,2.357142857142857,Hydralazine Hydrochloride,2.357142857142857,HYDRALAZINE HYDROCHLORIDE,1.8214285714285714,HP3,HYDRALAZINE HYDROCHLORIDE
005915695.jpg,CAPSULE,YELLOW,C25158,LACOCINEX00MG,Cleocin Hydrochloride,1.886243386243386,Cleocin Hydrochloride,1.6538461538461537,Tamiflu,1.6346153846153846,MINOCYCLINE100DAN5695,Minocycline Hydrochloride
596300850.jpg,CAPSULE,WHITE,C42931,N050,Naprelan,1.988888888888889,NAPRELAN,1.988888888888889,Naprelan,1.7666666666666666,N500,Naprelan
655970117.jpg,ROUND,ORANGE,C42931,C55,Tribenzor,2.5,Paroxetine,2.25,Tribenzor,2.0833333333333335,C55,Tribenzor
000544120.jpg,CAPSULE,WHITE,C42998,54302,Calcium Carbonate,2.4924242424242427,Calcium Carbonate,2.4924242424242427,Flecainide Acetate,1.9000000000000001,54302,Calcium Carbonate
672530820.jpg,ROUND,BROWN,C42998,S200,Fluconazole,1.8571428571428572,Penicillin V Potassium,1.8571428571428572,Fluconazole,1.8571428571428572,S820,Hydrochlorothiazide
33342-0035-10_NLMIMAGE10_BF45DFBE.jpg,ROUND,WHITE,C42998,CJ7,Sodium Bicarbonate Antacid,1.65,Azor,1.5833333333333335,Metoprolol Tartrate,1.5714285714285714,CL6,Pramipexole dihydrochloride
000711019.jpg,CAPSULE,WHITE,C25158,PFIZERPREN250,Lyrica,2.2115384615384617,Lyrica,2.2115384615384617,Lyrica,2.1346153846153846,PFIZERPGN225,Lyrica
00378-0143-01_8221411A.jpg,CAPSULE,GREEN,C25158,MYLAN3119,Indomethacin,2.1944444444444446,Indomethacin,2.1944444444444446,Indomethacin,2.1944444444444446,MYLAN143,Indomethacin
49884-0513-03_881B441A.jpg,OVAL,WHITE,C42931,PA1153,Hyoscyamine Sulfate,1.8333333333333335,Calcium Acetate,1.7166666666666668,FLAVOXATE HYDROCHLORIDE,1.7142857142857144,PAR513,Minocycline
422910616.jpg,ROUND,PINK,C42998,G242,Repaglinide,2.25,OXYBUTYNIN CHLORIDE,2.0,MIDODRINE HYDROCHLORIDE,1.988888888888889,G422,MIDODRINE HYDROCHLORIDE
646790784.jpg,OVAL,RED,C42931,W785,"CARBIDOPA, LEVODOPA AND ENTACAPONE",2.5,"CARBIDOPA, LEVODOPA AND ENTACAPONE",2.0,Entacapone,2.0,W784,"CARBIDOPA, LEVODOPA AND ENTACAPONE"
505320113.jpg,ROUND,BLUE,C42998,AP113,Hyoscyamine Sulfate SL,2.2424242424242427,Levsin,2.2424242424242427,Calcium Acetate,2.188888888888889,AP113,Hyoscyamine Sulfate SL
65162-0762-10_NLMIMAGE10_A23CD166.jpg,OVAL,PURPLE,C42998,ANDA7222,Probenecid and Colchicine,1.4166666666666665,Xanax,1.4083333333333332,Alendronate Sodium,1.375,7622AN,Warfarin Sodium
519910188.jpg,OVAL,WHITE,C42998,T0000,Intelence,2.0166666666666666,Methylprednisolone,1.9500000000000002,MethylpredniSOLONE,1.7954545454545454,TL001,MethylpredniSOLONE
55111-0125-06_NLMIMAGE10_1F3B8FDC.jpg,OVAL,WHITE,C42931,R152,Ciprofloxacin,2.0388888888888888,Atorvastatin Calcium,2.0,Atorvastatin Calcium,2.0,R125,Ciprofloxacin
55111-0398-30_B80EDC06.jpg,CAPSULE,RED,C25158,DARD385,Oxycodone and Acetaminophen,1.6583333333333332,Terazosin,1.4285714285714286,Terazosin hydrochloride,1.4285714285714286,RDYLAN,Lansoprazole
433530790.jpg,CAPSULE,YELLOW,C42931,AAKAB,Kaletra,1.7666666666666666,Biaxin,1.3444444444444446,Kaletra,1.3444444444444446,KTABA,K-Tab
000780488.jpg,OVAL,YELLOW,C42931,NERENEC,Exforge,1.8928571428571428,"AMLODIPINE, VALSARTAN, HYDROCHLOROTHIAZIDE",1.6071428571428572,Exforge HCT,1.6071428571428572,NVRECE,Exforge
001872047.jpg,OVAL,WHITE,C42931,B240,Gemfibrozil,2.25,Gemfibrozil,2.25,Ziac,2.0,B240MG,Cardizem LA
003106210.jpg,OVAL,YELLOW,C42931,101441,FARXIGA,1.6868131868131868,Sulfasalazine,1.6666666666666665,Losartan Potassium and Hydrochlorothiazide,1.6,101428,FARXIGA
003780047.jpg,ROUND,BLUE,C42931,M47,Metoprolol Tartrate,2.357142857142857,Metoprolol Tartrate,2.357142857142857,Metoprolol Tartrate,2.357142857142857,M47,Metoprolol Tartrate
231550017.jpg,CAPSULE,YELLOW,C25158,MPIM171,Tetracycline Hydrochloride,1.6785714285714286,Gabapentin,1.5952380952380953,Gabapentin,1.5952380952380953,HP17,Tetracycline Hydrochloride
001872612.jpg,CAPSULE,PURPLE,C42902,TARFOFARIN00MG,NEXIUM,1.380952380952381,NEXIUM,1.380952380952381,NEXIUM,1.380952380952381,TIAZAC120,TIAZAC
00093-1078-53_8529C2FE.jpg,CAPSULE,WHITE,C42931,93109,Metformin Hydrochloride,1.7000000000000002,Perphenazine,1.7000000000000002,ondansetron hydrochloride,1.65,107893,Cefprozil
00781-1393-01_7E07BF0D.jpg,ROUND,PINK,C42931,GG214,Metoprolol Tartrate,2.1,Haloperidol,2.0757575757575757,Furosemide,1.9388888888888889,GG124,Haloperidol
65862-0374-01_NLMIMAGE10_144A0A00.jpg,OVAL,WHITE,C42931,F54,Escitalopram,2.1,Carvedilol,2.0833333333333335,Tribenzor,1.8333333333333335,F54,Escitalopram
658620560.jpg,OVAL,YELLOW,C42954,152,Meloxicam,1.9666666666666668,fluvoxamine maleate,1.8571428571428572,Fluvoxamine Maleate,1.8571428571428572,I52,Pantoprazole Sodium
683820762.jpg,OVAL,YELLOW,C42998,AKL,Biaxin,2.107142857142857,Clarithromycin,1.9666666666666668,Progesterone,1.5833333333333335,KL,Clarithromycin
00093894001.jpg,CAPSULE,BLUE,C25158,P400,omeprazole/sodium bicarbonate,1.9166666666666665,ZEGERID,1.9166666666666665,Cyclophosphamide,1.85,N940200,Acyclovir
003780127.jpg,ROUND,WHITE,C42998,M127,Pindolol,2.438888888888889,Cold and Allergy,2.25,Enalapril Maleate and Hydrochlorothiazide,2.0388888888888888,M127,Pindolol
000938123.jpg,ROUND,WHITE,C42998,N5858,Doxazosin,1.9880952380952381,EXEMESTANE,1.7666666666666666,Flavoxate Hydrochloride,1.65,N5988,Doxazosin
62037-0577-01_10210878.jpg,OVAL,YELLOW,C42931,E75750,Metformin Hydrochloride,1.8406593406593408,JANUMET,1.6666666666666665,JUVISYNC,1.6666666666666665,577750,Metformin Hydrochloride
000780323.jpg,CAPSULE,YELLOW,C25158,EOOOMEN100MG,Exelon,1.666666666666667,TEMODAR,1.6153846153846154,TEMODAR,1.6146153846153846,EXELON15MG,Exelon
00591-0676-01_B205591A.jpg,ROUND,PINK,C42931,DX4,Diclofenac Sodium,1.85,Citalopram Hydrobromide,1.4357142857142855,Clopidogrel Bisulfate,1.4166666666666667,DX41,Diclofenac Sodium
65862-0156-30_1E238F6C.jpg,OVAL,BLUE,C42931,F12,Paroxetine,2.107142857142857,Paroxetine,2.107142857142857,Paroxetine,2.107142857142857,F12,Paroxetine
675440075.jpg,ROUND,WHITE,C42998,GG201,Furosemide,2.75,Furosemide,2.75,Furosemide,2.438888888888889,GG201,Furosemide
006032217.jpg,OVAL,BLUE,C42931,V1006,Amitriptyline Hydrochloride,1.8106060606060608,Levetiracetam,1.7403846153846154,Valsartan,1.7000000000000002,2106V,Amitriptyline Hydrochloride
68462-0158-13_NLMIMAGE10_E440F267.jpg,ROUND,WHITE,C42998,G8,Ondansetron,1.9666666666666668,FANAPT,1.9166666666666665,Furosemide,1.9166666666666665,G8,Ondansetron
431990014.jpg,OVAL,WHITE,C42998,CL14,Pramipexole dihydrochloride,2.25,Hyoscyamine Sulfate Extended-Release,2.188888888888889,Primidone,1.8571428571428572,CL14,Hyoscyamine Sulfate Extended-Release
433530554.jpg,CAPSULE,BLUE,C42931,MN2,Paroxetine,1.85,Paroxetine,1.85,Paroxetine,1.85,MN2,Paroxetine
64380-0741-08_NLMIMAGE10_5848AC25.jpg,OVAL,WHITE,C42998,5,Buspirone Hydrochloride,2.5,Glipizide,2.5,Escitalopram,2.25,5,Buspirone Hydrochloride
